Region,Time,Longitude,Latitude,T,S,PAR,HfNano,RedNano,HflrNano,HsNano,OraPicoProk,RedPico,HflrPico
F2,2023-05-05 16:28:24,5.22083560824986,41.1581068254623,18.716838752051128,38.27737768294659,564.2688,1.3371395270083066,1.1996975351350567,0.1585207590278245,0.7517976750463439,0.038526603428451,0.0818515451253965,0.0024000912381271
F2,2023-05-05 16:46:24,5.22821722389713,41.1574553254623,18.704707102830927,38.282901871355335,856.4094,1.5667759043313867,1.346881779894165,0.1145907960576678,0.8583949768054241,0.0415273766897206,0.0718435913106398,0.0024190527721868
F2,2023-05-05 16:58:24,5.23307860845008,41.1570129182478,18.54496401815164,38.289228103504,977.2578,1.3717021759150605,1.4398747243726864,0.1942224123787142,0.6760574754146578,0.0597368317497521,0.0719831338585375,0.0023234351580453
F2,2023-05-05 17:16:24,5.23608992645591,41.1573963,18.612658655210808,38.29304467149582,799.6307,1.569028356259511,1.2908456388557878,0.1732842507341004,0.7970660709315202,0.0578503202167901,0.0764435573820819,0.0027775053081257
F2,2023-05-05 17:28:24,5.23606215389667,41.15740596169,18.21814576037268,38.34851070958248,765.1998,1.3578561634124744,1.6971567246474155,0.2126340246767072,0.7251286858289603,0.0680227377525875,0.0698433856336962,0.0028391141058564
F2,2023-05-05 17:45:24,5.23608426780787,41.1566581482882,18.52686050247346,38.29435158120653,665.91,1.389852602148368,1.4183231467131827,0.1618998878770555,0.5845058152978968,0.0606435835550515,0.0712739270130311,0.0025774758521466
F2,2023-05-05 17:58:24,5.23907552696418,41.1550032102733,18.52793978300176,38.29163653299172,581.741,1.5461596203172383,1.3473067656404751,0.168144462886554,0.6916924411566818,0.0575998223675053,0.0766099946495582,0.0031562308843726
F2,2023-05-05 18:16:24,5.2448273533874,41.1544775852082,18.5249868370136,38.29032726239045,428.7654,1.445536507009739,1.3827475514478302,0.1902826245920376,0.600730135514553,0.0616992576741304,0.0768258191007922,0.0025991615004189
F2,2023-05-05 18:28:24,5.2490480581825,41.1539851726974,18.493020509707364,38.29223438377,184.9831,1.1670752832772922,1.52737612949888,0.1832466639018402,0.7527493131475868,0.0623884122478777,0.075434294622197,0.0026440467659286
F2,2023-05-05 18:45:24,5.25393620311042,41.1525005730949,18.45197776011155,38.2975601491046,135.7447,1.2344455551669706,1.608254832103486,0.1974830670205131,0.7194763293764042,0.0681949092550538,0.0812357355992235,0.0031385839007986
F2,2023-05-05 18:58:24,5.25607896300337,41.1502776369966,18.46012148221565,38.291932387128206,88.28847,1.1552675732609512,1.3298516003990768,0.168557217834444,0.498039905336922,0.0638791228107591,0.0739729216027554,0.0027040683845818
F2,2023-05-05 19:15:24,5.25853075637611,41.146641312105,18.47917929037115,38.28821315009977,50.57013,1.1969137583883005,1.4600642796115038,0.1784556971636552,0.4593178011356827,0.0608720570716004,0.0775983183336454,0.0026197010235757
F2,2023-05-05 19:28:24,5.25886705323238,41.1457449077414,18.46820275924581,38.28841232453191,23.00353,1.032913203965307,1.3050315748283732,0.1703923885120528,0.5597367672969613,0.0607114086392383,0.074018270837539,0.002043552138804
F2,2023-05-05 19:45:24,5.25697221951765,41.1455880864523,18.41332376764376,38.289620371706086,5.123766,1.1759776038566536,1.5500199461129118,0.1732763148419128,0.5095607026096162,0.0584505214878293,0.0691640470902744,0.0025800393684191
F2,2023-05-05 19:58:24,5.25518601057534,41.1455768529808,18.405336105475385,38.28992387972534,1.66314,1.1903446609693469,1.246340027888497,0.1396265027404528,0.623424049489778,0.0555103365807861,0.0716312456227039,0.0025606330715307
F2,2023-05-05 20:15:24,5.25257096858427,41.1459216879384,18.36444304686432,38.290223868794925,1.263183,1.0227587726663547,1.509572714370475,0.1779328562541095,0.5606768743037893,0.0593654809618304,0.0780401564194551,0.0025368548536277
F2,2023-05-05 20:28:24,5.25082437638033,41.1461159064017,18.369426985500795,38.29032420877001,1.271326,1.0759007691619855,1.3680729503514413,0.1351751097863219,0.4690498704945443,0.0508845037319111,0.067099963984737,0.0023340629224628
F2,2023-05-05 20:45:24,5.24884670652315,41.1465963102298,18.35348046685551,38.29002603685358,1.266582,1.155472919102677,1.3379128995309597,0.156815915158886,0.5660885128459326,0.056964737155246,0.073726454225991,0.0018731912511502
F2,2023-05-05 20:58:24,5.24764695894941,41.146944957697,18.342559544305505,38.28841670681494,1.276904,1.0198553778517376,1.2123159458915005,0.1693590948452319,0.4601611905311266,0.0523612871792622,0.0712213545340559,0.0018588603285102
F2,2023-05-05 21:15:24,5.24925228017884,41.1462616679285,18.31156147505575,38.29133278242308,1.285504,1.1023443519562484,1.1600500648651046,0.1379013205989834,0.433856798059428,0.0563037723859593,0.0777733515778876,0.0030343123644051
F2,2023-05-05 21:28:24,5.252738309902,41.1453423771038,18.292575059374872,38.29273802881037,1.294451,0.8142033457565467,1.2302535872925762,0.1627456423445679,0.4879253902391459,0.0538315934276322,0.0757518323591604,0.001990418316478
F2,2023-05-05 21:45:24,5.25761829082534,41.1442285810781,18.300661238703896,38.28901813229724,1.302293,0.846584191640572,1.3091530138835297,0.1826993672931596,0.5294418155383884,0.0588967998751159,0.0781437104703376,0.0027756456440781
F2,2023-05-05 21:58:24,5.26123443592535,41.1433109251771,18.287573468208187,38.29323669654388,1.314538,0.8582890740540392,1.301345966883506,0.1570173482394488,0.5155979700468137,0.0601697240775575,0.0778720092626085,0.0024106666956061
F2,2023-05-05 22:15:24,5.26597519331321,41.1420791294711,18.284581771636983,38.29323475641931,1.315764,0.7782930428509514,1.5789331627513268,0.1200637397150172,0.5845906026028764,0.0605561863582811,0.0769024698529156,0.0031190851869465
F2,2023-05-05 22:28:24,5.26981616137908,41.1411195820978,18.278558866986263,38.29463987218623,1.305718,0.887617285695361,1.059678863840008,0.1322440591735432,0.4853128320278472,0.0598677213219702,0.075757682575827,0.0026046914402764
F2,2023-05-05 22:45:24,5.27459298789453,41.1398335894248,18.25653774159597,38.29745128029097,1.308755,1.0038834409591373,1.5122266170628342,0.1069208697458534,0.4938482781211129,0.0639416636607013,0.077772365230836,0.0027431505660867
F2,2023-05-05 22:58:24,5.27792439272511,41.1389723410575,18.231553693861606,38.29935871036879,1.312995,0.6707931501928525,1.3773613964467173,0.1245163990073766,0.5655966764198768,0.0630427915373514,0.0800605513136325,0.0033616055315648
F2,2023-05-05 23:15:24,5.28251474729641,41.1379303366336,18.21658556936424,38.2997593055157,1.321152,0.8003193559659619,1.272187505840058,0.1531124856999168,0.4850414350332021,0.0652764570799594,0.0779360095869752,0.002708484237066
F2,2023-05-05 23:28:24,5.28620394603506,41.1371910452047,18.20156743927564,38.30186592110785,1.316023,0.6976736733054772,1.2497637671281188,0.1343469141366033,0.6627188440765426,0.0665014870274695,0.0757689190288474,0.0032144088240138
F2,2023-05-05 23:45:24,5.29100885170294,41.1363941394244,18.175423387562383,38.30929985301292,1.317429,0.7190976380898038,1.59298321489408,0.1681162007749812,0.479587605832638,0.0746734660365974,0.079465903039821,0.0029885764850634
F2,2023-05-05 23:58:24,5.29450641265781,41.1357598436063,18.17633161674524,38.31231111535772,1.307291,0.5799820595959133,1.3993713616349508,0.1492645162392238,0.6424330690792991,0.0728037052781984,0.072442159912206,0.0032594934126246
F2,2023-05-06 00:15:24,5.29954352571366,41.1351142462501,18.169399001591746,38.31070314315527,1.306606,0.4852005103942422,1.5254903886653115,0.1666224399713768,0.3767072756832595,0.0742442207696674,0.0799114238145835,0.0033313503682713
F2,2023-05-06 00:28:24,5.30346935272125,41.1344713431658,18.14136559599401,38.31461880267775,1.319547,0.4380623997332938,1.6411386802525922,0.151408786644251,0.4824643889097966,0.0718589884675789,0.0750070667441468,0.0022598919030893
F2,2023-05-06 00:45:24,5.30878500788021,41.1333450481941,18.141362566195937,38.31472015610719,1.306947,0.5037181360884647,1.6813480803877234,0.1593189939841727,0.3713377858871557,0.0731489847951405,0.0768961488997777,0.0035913819524875
F2,2023-05-06 00:58:24,5.31252297371759,41.1325388936753,18.11940374450449,38.31551973157056,1.318583,0.4381765964554921,1.6618790794838418,0.1583260644579703,0.3693983691780819,0.0733343746033882,0.0695887386326834,0.0035983432061037
F2,2023-05-06 01:15:24,5.31674712280983,41.1313965437273,18.09637605089117,38.31873381748757,1.329614,0.4801112800222837,1.759083679541635,0.1551670970517553,0.4225290238685746,0.0788834504442073,0.0764322003472964,0.0034221539294145
F2,2023-05-06 01:28:24,5.32016444922205,41.1308994000346,18.07435287804368,38.3217489572504,1.335642,0.4988652533946736,1.5396361671664145,0.1020241369536019,0.3946641408864884,0.0759580479459061,0.0723046017820722,0.0040547035408001
F2,2023-05-06 01:45:24,5.32538722985971,41.1305286950234,18.057206094798467,38.32847750568462,1.351299,0.5250794610427016,1.7702636315805027,0.1777439682531006,0.4797820443664897,0.0837261042365533,0.0796822621140904,0.0035342023829145
F2,2023-05-06 01:58:24,5.32835760051863,41.1297260992221,18.038251105546458,38.32887879630816,1.351589,0.5580231580706838,1.6661057038651026,0.1263951068908082,0.402423018001699,0.0821260888643873,0.0805511223048919,0.0038555858249583
F2,2023-05-06 02:15:24,5.32841150159847,41.1274707971228,18.063373764615825,38.32214412212511,1.369255,0.4854495842825413,2.0386166006418325,0.1691758647850327,0.5287696597556937,0.0815902250285373,0.077819955871598,0.0034704861719473
F2,2023-05-06 02:28:24,5.33008820964093,41.1260241454473,17.981043975916503,38.3417371082838,1.368245,0.366756019966432,2.049628091603044,0.1430181611547623,0.4312987334710668,0.0908390997814573,0.0833507553784976,0.0046512784083212
F2,2023-05-06 02:45:24,5.33104234805573,41.1244196573882,18.07363507807421,38.31219641911353,1.332256,0.3287552253459782,2.1476119129021813,0.1434209586444422,0.5368145099415036,0.0765340157307773,0.0865095795422199,0.0036393456641348
F2,2023-05-06 02:58:24,5.33357837869917,41.1238419022035,18.063690399743987,38.31129076003374,1.345521,0.452760637963485,1.8328401662510287,0.1449874664999636,0.4029060668515435,0.0731517016050842,0.0838761456522759,0.0039293347171825
F2,2023-05-06 03:15:24,5.33909825570324,41.1227343985483,17.882362879402866,38.34092839700195,1.382566,0.3542600826706657,2.045461569448127,0.1569733526610944,0.3802741141916418,0.0807784623266575,0.0845610049507723,0.005161907413375
F2,2023-05-06 03:28:24,5.34357023215779,41.1220961509072,18.04953489622965,38.31802118618573,1.402398,0.3544685343571234,1.5920274328371322,0.1285809012328307,0.3835401423803442,0.0736636231002713,0.0709841780054787,0.004953155158558
F2,2023-05-06 03:45:24,5.34951803502921,41.1216949519054,18.03254648821013,38.31932207230314,1.40265,0.4018661616378691,1.9040198896713487,0.1527734994035809,0.3648483557436059,0.0843646406045722,0.0879639674861532,0.004836450385346
F2,2023-05-06 03:58:24,5.35376380196942,41.1211250075342,18.024444561406035,38.32364391654024,1.399155,0.4883066368833081,1.4231924877699405,0.1579213713762552,0.4132625438367215,0.0819044040471547,0.0727499171104403,0.0054579611069135
F2,2023-05-06 04:15:24,5.35927391355797,41.120260555754,18.009197761280124,38.33358810791914,1.351052,0.6208893552459365,1.8959398435145185,0.179148600698887,0.4878865031309375,0.095823827945409,0.0874924356474032,0.0051978025611018
F2,2023-05-06 04:28:24,5.36349866129295,41.1196256567737,17.998224766339185,38.33378576889678,1.358273,0.6242899888438915,1.699180597141046,0.1424688404788463,0.4267020303855894,0.0896887244752072,0.0792378649112239,0.0060667494603447
F2,2023-05-06 04:45:24,5.36733520004413,41.1187357101951,17.995516987393714,38.32403712791948,1.379107,0.4998189590767962,1.7718284844719672,0.1392273652881887,0.3105667920983275,0.089226802335597,0.0842831218569915,0.0062666410930011
F2,2023-05-06 04:58:24,5.37129739932603,41.1177565139105,17.991537747125133,38.32373654661062,1.439763,0.4687850931014848,1.6916601661585002,0.1500680561540939,0.4358201913046385,0.0914638285090075,0.0791573611531741,0.0069760271951518
F2,2023-05-06 05:15:24,5.37660799688795,41.1166337671853,17.99345081385324,38.32654775656827,2.939126,0.6446210500643095,1.7977478294078102,0.1909974162734998,0.5102480860390561,0.095131653049114,0.0830556028791404,0.0063541830725077
F2,2023-05-06 05:28:24,5.38076554214663,41.1158238745981,17.97408227660361,38.34111494798216,11.9625,0.5642977535522996,1.8363514319141163,0.1854691162383283,0.4948710741841287,0.0985188768198128,0.0788635716528546,0.0052824570142419
F2,2023-05-06 05:45:24,5.38618018056846,41.1145539141697,17.98523929110019,38.334581495933634,58.39654,0.77962915102011,1.912602687122666,0.1747574317414109,0.5067586527172019,0.1038926676442633,0.0773602061154395,0.0054575373707398
F2,2023-05-06 05:58:24,5.39037643500162,41.1135728813632,17.9681638492867,38.33889947008591,130.3043,0.7438078913444669,1.999148273346872,0.1644143836113359,0.5165957047529428,0.1054240441054607,0.0799521929902993,0.0049033351444804
F2,2023-05-06 06:15:24,5.395574905442,41.1120864756095,17.98326380360463,38.33397589818139,275.5757,0.8836746177244794,2.078166732776305,0.1947707734981004,0.4464919512823576,0.1070564143709744,0.0746453612070318,0.0059012935773943
F2,2023-05-06 06:28:24,5.39912536321079,41.110963633869,17.93814030639234,38.34281694258373,377.7347,0.8271571093186125,2.0315198389210414,0.1735230893383418,0.478843540719552,0.1110147753010721,0.0728619436562928,0.0037963926037037
F2,2023-05-06 06:45:24,5.40318239943038,41.1090868452563,17.92995580571313,38.34994823592564,488.7893,0.8868060539637657,2.1603436140950056,0.1957555407803779,0.4468099215666224,0.1148504960131792,0.0777719301598096,0.0048057524046854
F2,2023-05-06 06:58:24,5.40629850703318,41.1078229371867,17.970185017287513,38.337988261238415,558.5269,0.8754459927529766,1.912372612029264,0.1638772675299935,0.6655245768985445,0.1100542840735493,0.0831679790312987,0.0057622595552966
A2,2023-05-06 18:15:24,5.25019196051481,41.3998404843613,17.501854648218927,38.503966976621854,495.4109,1.377830669082858,4.762580072904138,0.3933908697856214,0.5374432695309141,0.1273411235996812,0.0844014193671037,0.0016614806883439
A2,2023-05-06 18:28:24,5.25116771472253,41.4010858806115,18.28905713128263,38.47975424555677,366.9992,2.778714812802699,4.4034560373933305,0.4073812842885526,0.8365013780947831,0.1123999286497393,0.0714172104930958,0.0015629256070756
A2,2023-05-06 18:45:24,5.25150194125628,41.4025292125628,17.47087532317056,38.506780133381305,284.1537,0.9622294752775218,4.962702632429338,0.4095969147344605,0.6349342272529906,0.1217109416707583,0.0839911381501812,0.0019755336797879
A2,2023-05-06 18:58:24,5.2512714698117,41.4033659191031,18.14336791394981,38.48457627142642,175.0611,2.5347340953580284,4.2112700975456985,0.428980586069378,0.8688596174276468,0.1075062567417237,0.0694465608281536,0.001306890933523
A2,2023-05-06 19:15:24,5.25075893649547,41.4047458905136,18.18033894168821,38.48166359663204,85.18496,2.708617594038881,4.930454576084298,0.4065746950135531,1.041147893414908,0.1102989849272138,0.0796567114760813,0.0019756629608695
A2,2023-05-06 19:28:24,5.25039133813394,41.4056270046652,18.14856246712252,38.477443797202085,29.71099,2.26749896351262,4.7806594047518,0.3602197896877395,0.8262402481817961,0.1007830957960131,0.0742924932773447,0.0020144694475877
A2,2023-05-06 19:45:24,5.25018938353222,41.407274310092,18.01678351678357,38.48397531885376,7.015388,2.405499715324664,5.022282392053691,0.3776163133077692,0.8428773934998754,0.1052805846878179,0.0789573510688861,0.002005782535194
A2,2023-05-06 19:58:24,5.25087358004179,41.409396060101,18.1173675309047,38.487390399129886,2.006918,2.40485905330925,4.540427404444931,0.3162159185862958,0.9292870607960592,0.0946203782927095,0.0747071503137405,0.0019350225268277
A2,2023-05-06 20:15:24,5.25120761967357,41.4128666213057,18.090563095248168,38.483573087236856,1.25417,2.645444064209759,5.488263469617299,0.4373912456694072,0.8816051025222411,0.107154276682076,0.0831236692784382,0.0023227742446207
A2,2023-05-06 20:28:24,5.25080657799385,41.414517069362,17.366390068821296,38.500752510288656,1.22847,0.8875219704530339,4.797579209110419,0.3865625267901785,0.5756230820804151,0.1532315134729572,0.0882104390230162,0.0019613239763279
A2,2023-05-06 20:46:24,5.25105272096934,41.4154494419387,16.971694396837467,38.536724377849,1.236923,0.7089306748221831,4.9328068191597625,0.3671983074647144,0.5098303034930087,0.1137691196050233,0.0999830051517044,0.0027686585166387
A2,2023-05-06 20:58:24,5.25110272062198,41.415774779378,17.022270023504205,38.545766232308,1.261363,0.7444900038041273,4.174772268971091,0.3173197336789457,0.5088170341622307,0.0774323637942988,0.0999932739152359,0.0030550926570429
A2,2023-05-06 21:15:24,5.25106924005537,41.4156308800415,17.035341439738037,38.54164968385451,1.297971,0.6883193513164819,4.751325651247608,0.2727032660528152,0.5384565279387445,0.0817915034774165,0.1005341631430077,0.0025309403888091
A2,2023-05-06 21:28:24,5.25060774240535,41.4151314848107,16.811326196487396,38.53371184860243,1.332526,0.3734165127390862,4.569459728877196,0.3160724789516151,0.4963603212090881,0.1402746931128055,0.107032387742535,0.0033739797330462
A2,2023-05-06 21:45:24,5.25076661702942,41.4142786879216,17.069716956113822,38.5240642503608,1.338017,0.6515850243162508,5.010121032204308,0.3319832730285064,0.4109981307155562,0.1184581222586826,0.1071742690470539,0.0034310378625371
A2,2023-05-06 21:58:24,5.25037912856413,41.4136551464231,17.09399867300672,38.54677434967867,1.314641,0.4505840823890668,4.725355000811674,0.3696815498386026,0.4459773725448915,0.1483570992366519,0.1129845108000536,0.0042264330025039
A2,2023-05-06 22:15:24,5.24952490851892,41.4131794825557,18.11027188008409,38.49140822976,1.318012,2.699983942072333,5.654860493311912,0.3691347926958169,0.871673535361686,0.1144808482884026,0.0991890714641687,0.0026290896656757
A2,2023-05-06 22:28:24,5.24800352721397,41.4130059610886,18.28898017511694,38.4823669782956,1.275919,2.4975221366951765,5.276980987060707,0.4107998249249699,0.8645077600540972,0.1069234902648979,0.0917381346138213,0.0031450200167347
A2,2023-05-06 22:45:24,5.24579939113488,41.4131197770348,18.30782768620692,38.48558364492408,1.292012,1.5956323566860071,5.752874446839918,0.3676561162549767,0.5282310662986854,0.108938217067854,0.0848268671998305,0.0032207180202757
A2,2023-05-06 22:58:24,5.24427090015496,41.4133873777606,18.326726631564867,38.48699093574535,1.327546,1.737879051876852,5.566641303385164,0.3749750321903773,0.6792276765845437,0.1081115938437881,0.0837207773024132,0.0031810736640485
A2,2023-05-06 23:16:24,5.24313888284083,41.4131605437878,18.259558546005632,38.49975108214762,1.337968,1.857227279710823,5.565603047807378,0.394480132445182,0.5911814024800234,0.1145043501951556,0.0943456673677431,0.0029757054877959
A2,2023-05-06 23:28:24,5.24261319826336,41.4129689228097,18.37146319659205,38.49121155327233,1.288488,1.8570556951475905,5.038747063290568,0.369862448825474,0.5625345142570106,0.1046747041725982,0.0943351538726176,0.0029572499044392
A2,2023-05-06 23:45:24,5.24121741925847,41.4123397451356,18.33564325912448,38.48890077630645,1.285954,2.1042592235242985,5.352313164434131,0.3899034360566101,0.5625974015498747,0.1161002880098544,0.1026166891410521,0.0037424024035921
A2,2023-05-06 23:58:24,5.24018668482069,41.4122212,18.1131657209644,38.494727177185005,1.2832,0.9220768995508624,5.00297466911292,0.3086483009949547,0.4384715744842159,0.1401377954416995,0.1021451219909359,0.0030795699749445
A2,2023-05-07 00:15:24,5.24011494593045,41.4117568074131,17.10876224829531,38.51783960509883,1.282704,0.7315796968026509,5.797154903197687,0.3107337801973784,0.4767085440786512,0.1612657016045041,0.1131837977574452,0.003877374795163
A2,2023-05-07 00:28:24,5.2399229462069,41.4114246846552,17.061383151238097,38.50136195943744,1.285706,0.766041425200078,4.98747814991063,0.2772341727346314,0.5122047215360285,0.1419456470458692,0.1055665703993188,0.0044119269077074
A2,2023-05-07 00:46:24,5.23986558102605,41.4118054953339,18.322668079940648,38.489403324701776,1.282035,1.8634233162022624,4.962186594387834,0.3908322274470852,0.5359048796912337,0.1112201408616565,0.1082416183915934,0.0042659964949032
A2,2023-05-07 00:58:24,5.24105422438231,41.4124109997754,18.171059579399216,38.492116616203646,1.282042,1.862511782334028,4.620531727571412,0.3127257698442579,0.6227629674379155,0.1198488682384598,0.1005548866582347,0.0031395060582106
A2,2023-05-07 01:16:24,5.241756,41.4116389868584,16.63161255666227,38.54576938301246,1.290425,0.2678690708457088,3.75043571992459,0.2338086950588836,0.2883026516811379,0.0748902136515231,0.1141726950075956,0.0032621899673359
A2,2023-05-07 01:28:24,5.24164060803448,41.4109197392828,17.97060799245944,38.49492962070931,1.281745,1.6130499154889175,4.244594238405825,0.3356338291037156,0.6032704228820341,0.1125996134746029,0.101230811798506,0.003130780474098
A2,2023-05-07 01:46:24,5.2406345517236,41.409353090229,18.121363617558387,38.48709154466737,1.262743,1.918286619730201,4.770636071828347,0.3648261920911443,0.6962076423095794,0.1170131362791064,0.1139031847878802,0.0036690761328348
A2,2023-05-07 01:58:24,5.23946051980262,41.4082735541729,17.894328710060176,38.51291421886961,1.26892,1.8863338709500288,4.147567587300596,0.3320273929130335,0.5889756023985425,0.1137429912501322,0.1021672763122277,0.0031947737864075
A2,2023-05-07 02:15:24,5.23711939105806,41.4077167252636,17.45164382194458,38.51713510657921,1.299602,0.7221045498421439,4.36939598477327,0.2505838357027716,0.3891597558174596,0.1350839665081576,0.1182167358169954,0.005733747040717
A2,2023-05-07 02:28:24,5.23513817197984,41.4075728255745,16.503423749868396,38.56898366417544,1.304799,0.4310184529512365,3.527169825347351,0.2600013121236664,0.2834143970409525,0.0984391202835348,0.1353634691373522,0.0053635695063197
A2,2023-05-07 02:45:24,5.23270755510656,41.4084881448934,16.906029958543552,38.53271382462436,1.292501,0.3488842731574142,4.200853407817052,0.2215699498905429,0.2684094341900893,0.1322067434860925,0.1314024624165569,0.0034860125888358
A2,2023-05-07 02:58:24,5.23180500644483,41.4093679822636,17.425805128042434,38.514427445834215,1.325718,0.4818814897455927,3.6329997855485705,0.2418363576751484,0.3140484751505016,0.1338598136036364,0.1173378939017295,0.0037446041349209
A2,2023-05-07 03:15:24,5.2299816030761,41.4105709103852,17.231504893335075,38.51241599733451,1.37468,0.5244017384842582,4.095900007758106,0.2754394556417793,0.2813102309465531,0.1493883599116648,0.1258415309566709,0.0035837061024634
A2,2023-05-07 03:28:24,5.22864909574947,41.4114246818556,17.003009921062834,38.52166158642094,1.385567,0.6706850357746318,4.035887949817654,0.254967580020686,0.3475912547933599,0.1330558538765796,0.1105796635620348,0.0037170976289229
A2,2023-05-07 03:46:24,5.2260479594099,41.4127390751161,17.249376995365907,38.51482865133634,1.368153,0.8060650314276981,5.303974561284798,0.2983179321689043,0.3254832647581422,0.151808475241378,0.1163197073140703,0.0035014563596158
A2,2023-05-07 03:58:24,5.2246295128914,41.4135954302486,16.887181850227737,38.529601320838935,1.338266,0.4985030372064004,5.1359894808123165,0.2903881409670505,0.2749358371965848,0.1626284392853346,0.117769093012428,0.0030627344619703
A2,2023-05-07 04:15:24,5.22227124729474,41.4146650198551,16.947285500172924,38.51854823298413,1.33159,0.4677965648997692,4.85321202780712,0.2448973268844589,0.282743751972938,0.1721819265396896,0.1211942043066244,0.0045647447443679
A2,2023-05-07 04:28:24,5.22064054624667,41.4156128447944,17.028163932015456,38.51312538534526,1.370887,0.6150323838288043,4.60266705955018,0.2722945991396646,0.2891236822101463,0.1535575382882014,0.1201460884342514,0.0040845465340049
A2,2023-05-07 04:46:24,5.21851167187879,41.4166147276545,16.56839853110119,38.52518081670618,1.374951,0.2200610154668545,4.479830420092791,0.227066520827866,0.204021102968316,0.1676295752119311,0.1347963191085876,0.0042409746390318
A2,2023-05-07 04:58:24,5.21721883748072,41.417274594453,17.27738919456701,38.51111459254594,1.402077,0.7537172179292239,4.050316056654238,0.2518958310771077,0.3454246908120053,0.1324579397848633,0.1121851001286722,0.0056296786781878
A2,2023-05-07 05:15:24,5.21572753668608,41.4178840633139,16.77576975678396,38.52206968827979,2.596519,0.3249844988507321,4.237395178500275,0.2579059820798458,0.2324911198138854,0.1462789894889994,0.1366466052254983,0.0040515788037788
A2,2023-05-07 05:28:24,5.21479073737719,41.4188992714097,17.578552661163588,38.50579177550721,8.537057,0.8728831828055492,4.331067787921913,0.2749007445554193,0.3217090148138043,0.1387232852240817,0.1075362728582727,0.0040965314865134
A2,2023-05-07 05:46:24,5.2137609119751,41.420392524028,17.712842387510317,38.51533627781078,28.15718,0.8765173172508276,4.346082615451821,0.3070186127526964,0.2381391732875224,0.1516958766517041,0.1203925507559186,0.003116031107443
A2,2023-05-07 05:58:24,5.21358365181864,41.4209051079223,17.515178500206385,38.526087700243735,53.13311,0.4861843177033669,3.428413843439177,0.2448814789864231,0.295177679274977,0.1395801818365799,0.1235448730839056,0.003123031411154
A2,2023-05-07 06:16:24,5.21384504320517,41.4216084148077,17.01383806935951,38.52649013306017,138.6417,0.4725308052993264,3.803578556206845,0.2663637966368922,0.2244640068967378,0.1439871787144168,0.1257770242307572,0.0041995399026765
A2,2023-05-07 06:28:24,5.21422627755304,41.4217131289788,17.93675203831249,38.493733920613245,173.0603,1.347347661409931,4.06124443356901,0.3123459831606288,0.366849460686752,0.1383672975796116,0.0964232955195059,0.0042367077949946
A2,2023-05-07 06:45:24,5.214594,41.4213430588215,18.01861806152357,38.4894140523314,212.3342,1.790385061951501,4.546640993839096,0.3599791125797715,0.5615522182118103,0.1520768239106054,0.1030253811231969,0.0050136551236436
A2,2023-05-07 06:58:24,5.2145948,41.4206323202694,18.08123509406137,38.49574594655801,377.6944,2.4608160195717588,4.353280069988554,0.3836377721969608,0.6170520400896321,0.143246873520504,0.1026259978315148,0.0057669160490835
A2,2023-05-07 07:15:24,5.214856,41.4197583220666,18.10997487264165,38.50157177819559,544.5457,3.16142472894636,5.440940090442688,0.4351397886289772,0.6752976933520507,0.1615900857004702,0.1070795348366843,0.005794573320375
A2,2023-05-07 07:28:24,5.21501268157219,41.4181775441043,18.06691233656389,38.50830213406968,257.1699,3.266602235799084,4.477401107937789,0.4131027952334559,0.7855153069143677,0.152929274899724,0.1099539150697412,0.0079511878974197
A2,2023-05-07 07:46:24,5.21670445346908,41.4144868855109,17.683878939220186,38.51734674731409,452.6559,1.7760018734940126,4.559364464304194,0.3221901768965794,0.5128202587534457,0.1514186507514675,0.1077907444853587,0.0058791162738235
A2,2023-05-07 07:58:24,5.21830742674941,41.4124076428894,18.10881783999399,38.50699704610788,479.7627,3.3744088421272376,4.9277359547856685,0.3637193817234342,0.779463663610944,0.1538632507584819,0.1128619176263687,0.0039993403508232
A2,2023-05-07 08:16:24,5.22605613395442,41.4115763173667,18.08235665271601,38.49152046482694,560.264,3.165565954288698,6.447360720957303,0.3980615210911232,0.7493342392500103,0.1654818081730271,0.1091452019136328,0.0041100844538817
A2,2023-05-07 08:28:24,5.23064715085361,41.4106474229743,18.091439063387963,38.48769719504448,1040.222,2.6478968857551206,5.3795378580013695,0.3803311302828669,0.7637133669781968,0.1540627006963531,0.1049587685535486,0.0027988611226119
A2,2023-05-07 08:46:24,5.23468826545635,41.4090876693371,18.03775573237377,38.48267439539968,1322.582,2.489018155866913,5.159783281700833,0.3654311150430098,0.6260627427637077,0.1489128224806278,0.112715378909,0.002445216380868
A2,2023-05-07 08:58:24,5.23695003905822,41.4074366656507,17.13860354709557,38.48437903220098,1300.298,0.5143101627574059,3.162907230646081,0.2091271267852254,0.3041294076974226,0.109302403825991,0.1074593026977135,0.0021811838592369
A2,2023-05-07 09:15:24,5.23625098963198,41.4051818286506,17.799505852184776,38.48277308734656,1367.834,2.3538987300206977,5.249509378078652,0.3278696129383466,0.4821374883625611,0.1390593826688115,0.1016320430097742,0.0020743639404506
A2,2023-05-07 09:28:24,5.23541622553977,41.4035484851214,18.04772756904505,38.48257392239791,1454.045,2.6728798016375146,5.218376480233841,0.2661336903784917,0.8152559934093382,0.1313576881502012,0.1014114116811263,0.0025949292292421
