Time,Longitude,Latitude,T,S,AnRho,Region,color
2023-04-29 18:42:54,4.70317663416243,41.2765770579746,17.1219997406006,38.49351191800733,28.0278,A,lightblue
2023-04-29 18:43:00,4.703181804277,41.2767319147807,17.1229991912842,38.49361542213935,28.0279,A,lightblue
2023-04-29 18:43:06,4.70318737957477,41.2768868046106,17.1240005493164,38.494818977183854,28.0285,A,lightblue
2023-04-29 18:43:12,4.70319368014557,41.2770410179465,17.1240005493164,38.49502213700652,28.0286,A,lightblue
2023-04-29 18:43:18,4.70319988157047,41.2771950512374,17.1240005493164,38.49431689230957,28.0281,A,lightblue
2023-04-29 18:43:24,4.70320534235358,41.2773487553145,17.1240005493164,38.49391444937263,28.0277,A,lightblue
2023-04-29 18:43:30,4.70320991375505,41.2775028442584,17.1240005493164,38.49502218145243,28.0287,A,lightblue
2023-04-29 18:43:36,4.70321341444624,41.2776568225369,17.1240005493164,38.49532116558646,28.0288,A,lightblue
2023-04-29 18:43:42,4.70321618638326,41.2778110866316,17.1240005493164,38.49552432676781,28.029,A,lightblue
2023-04-29 18:43:48,4.70322033070712,41.277965069173,17.125,38.495823310656,28.029,A,lightblue
2023-04-29 18:43:54,4.70322551474849,41.2781187380723,17.125,38.49612612704206,28.0292,A,lightblue
2023-04-29 18:44:00,4.70322882897866,41.2782728491716,17.1259994506836,38.49572368497227,28.0286,A,lightblue
2023-04-29 18:44:06,4.70323107183335,41.278427183251,17.1280002593994,38.49572370104528,28.0282,A,lightblue
2023-04-29 18:44:12,4.70323272900468,41.2785817944027,17.1280002593994,38.4957237173732,28.0281,A,lightblue
2023-04-29 18:44:18,4.70323368610678,41.278737093881,17.128999710083,38.49592687936444,28.0282,A,lightblue
2023-04-29 18:44:24,4.7032344580612,41.2788929826521,17.1280002593994,38.49512198075491,28.0278,A,lightblue
2023-04-29 18:44:30,4.70323738678062,41.2790490306868,17.128999710083,38.49622588075371,28.0284,A,lightblue
2023-04-29 18:44:36,4.70324221622576,41.2792050418725,17.128999710083,38.49713046763164,28.0289,A,lightblue
2023-04-29 18:44:42,4.70324817472797,41.279361564,17.128999710083,38.49672802481191,28.0286,A,lightblue
2023-04-29 18:44:48,4.70325480371518,41.2795181549758,17.1299991607666,38.497030840966055,28.0287,A,lightblue
2023-04-29 18:44:54,4.70326241695189,41.2796750298623,17.128999710083,38.496628397550346,28.0286,A,lightblue
2023-04-29 18:45:00,4.70327032958337,41.279832741001,17.1299991607666,38.49602664172186,28.028,A,lightblue
2023-04-29 18:45:06,4.70327848940742,41.2799907752225,17.1310005187988,38.496628426031805,28.0281,A,lightblue
2023-04-29 18:45:12,4.70328807496099,41.2801483369344,17.1319999694824,38.49683158496464,28.0281,A,lightblue
2023-04-29 18:45:18,4.70329854515301,41.2803052686725,17.132999420166,38.49683159816911,28.0278,A,lightblue
2023-04-29 18:45:24,4.70330867511666,41.2804624253157,17.1359996795654,38.497130580113215,28.0272,A,lightblue
2023-04-29 18:45:30,4.70331717320694,41.2806199569666,17.1380004882812,38.497130594139584,28.0268,A,lightblue
2023-04-29 18:45:36,4.70332305790564,41.2807778908324,17.1380004882812,38.49652883911173,28.0263,A,lightblue
2023-04-29 18:45:42,4.70332765769835,41.280936581677,17.136999130249,38.49672816714936,28.0268,A,lightblue
2023-04-29 18:45:48,4.70333185743906,41.2810952273185,17.1380004882812,38.49703098446118,28.0268,A,lightblue
2023-04-29 18:45:54,4.703335,41.2812538152737,17.1410007476807,38.49662854294559,28.0258,A,lightblue
2023-04-29 18:46:00,4.70333839859171,41.2814125038288,17.1420001983643,38.49632959046826,28.0253,A,lightblue
2023-04-29 18:46:06,4.70334219370127,41.2815717923152,17.1429996490479,38.49552469106757,28.0244,A,lightblue
2023-04-29 18:46:12,4.70334507446009,41.2817309452108,17.1439990997314,38.49662859143268,28.0249,A,lightblue
2023-04-29 18:46:18,4.70334784864335,41.2818902923914,17.1450004577637,38.4969314093685,28.0249,A,lightblue
2023-04-29 18:46:24,4.70335067380328,41.2820496144671,17.1450004577637,38.49693142576587,28.0251,A,lightblue
2023-04-29 18:46:30,4.70335328700531,41.2822090717063,17.1459999084473,38.497230410845255,28.025,A,lightblue
2023-04-29 18:46:36,4.70335597318117,41.2823686165476,17.1499996185303,38.49683180253909,28.0238,A,lightblue
2023-04-29 18:46:42,4.70336039082427,41.2825278076035,17.1539993286133,38.49642936059936,28.0225,A,lightblue
2023-04-29 18:46:48,4.70336621861034,41.2826866094274,17.1560001373291,38.49672834437462,28.022,A,lightblue
2023-04-29 18:46:54,4.70337164631946,41.2828455752225,17.1580009460449,38.49723047364304,28.022,A,lightblue
2023-04-29 18:47:00,4.70337704442711,41.2830046230412,17.1599998474121,38.49662871892035,28.0211,A,lightblue
2023-04-29 18:47:06,4.70338180046633,41.283163531873,17.1639995574951,38.49713084844034,28.0204,A,lightblue
2023-04-29 18:47:12,4.7033869708313,41.2833224999513,17.1679992675781,38.49612663608269,28.0186,A,lightblue
2023-04-29 18:47:18,4.70339157518594,41.2834813622719,17.1709995269775,38.49683191097781,28.0185,A,lightblue
2023-04-29 18:47:24,4.70339661024732,41.2836396203426,17.1730003356934,38.49642946869783,28.0176,A,lightblue
2023-04-29 18:47:30,4.70340174636233,41.2837974433665,17.1770000457764,38.49562456861755,28.0163,A,lightblue
2023-04-29 18:47:36,4.70340763252104,41.2839547320512,17.17799949646,38.49612669752711,28.0163,A,lightblue
2023-04-29 18:47:42,4.7034141436667,41.2841117550843,17.17799949646,38.4965291699725,28.0165,A,lightblue
2023-04-29 18:47:48,4.70342054193867,41.2842686984915,17.1790008544922,38.49602707082904,28.0159,A,lightblue
2023-04-29 18:47:54,4.70342643571806,41.284425759385,17.17799949646,38.496226398193166,28.0164,A,lightblue
2023-04-29 18:48:00,4.70343355033651,41.2845822592111,17.1770000457764,38.49552498633408,28.016,A,lightblue
2023-04-29 18:48:06,4.70344125980648,41.2847382530675,17.1770000457764,38.49652922831376,28.0168,A,lightblue
2023-04-29 18:48:12,4.70344901622618,41.2848939418818,17.17799949646,38.4957243269926,28.0161,A,lightblue
2023-04-29 18:48:18,4.70345556257124,41.2850497343253,17.1770000457764,38.49622645548619,28.0167,A,lightblue
2023-04-29 18:48:24,4.70346113381731,41.2852051226317,17.1760005950928,38.49683207343632,28.0173,A,lightblue
2023-04-29 18:48:30,4.70346627387218,41.2853603144565,17.173999786377,38.49552505915174,28.0168,A,lightblue
2023-04-29 18:48:36,4.70347145775002,41.2855148973343,17.1730003356934,38.49612684423153,28.0176,A,lightblue
2023-04-29 18:48:42,4.70347640524442,41.285669306831,17.1720008850098,38.4950229752566,28.017,A,lightblue
2023-04-29 18:48:48,4.70348011699496,41.2858238101418,17.1700000762939,38.49683213403875,28.0188,A,lightblue
2023-04-29 18:48:54,4.70348381505118,41.2859780536307,17.1679992675781,38.49683214954401,28.0191,A,lightblue
2023-04-29 18:49:00,4.70348677121138,41.2861325003314,17.1660003662109,38.496832165356,28.0197,A,lightblue
2023-04-29 18:49:06,4.70348944345085,41.2862872103205,17.1639995574951,38.49743395141436,28.0208,A,lightblue
2023-04-29 18:49:12,4.70349095675651,41.2864423568208,17.1630001068115,38.49773676937631,28.0212,A,lightblue
2023-04-29 18:49:18,4.70349117141014,41.286597501591,17.1609992980957,38.49753364099283,28.0215,A,lightblue
2023-04-29 18:49:24,4.70349068598582,41.2867530351644,17.1599998474121,38.49793611596033,28.022,A,lightblue
2023-04-29 18:49:30,4.70349088678076,41.2869085381081,17.1599998474121,38.49733436283535,28.0217,A,lightblue
2023-04-29 18:49:36,4.7034915,41.2870638028707,17.1599998474121,38.49773683735242,28.022,A,lightblue
2023-04-29 18:49:42,4.70349237152244,41.2872195489584,17.1590003967285,38.49783651030316,28.0222,A,lightblue
2023-04-29 18:49:48,4.70349405598764,41.2873754927977,17.1599998474121,38.49763338144342,28.0219,A,lightblue
2023-04-29 18:49:54,4.70349651747021,41.2875318519451,17.1609992980957,38.49713128374113,28.0213,A,lightblue
2023-04-29 18:50:00,4.70349988655608,41.2876882955684,17.1630001068115,38.49743410113482,28.0209,A,lightblue
2023-04-29 18:50:06,4.70350272947116,41.2878451071477,17.1660003662109,38.4978365749676,28.0204,A,lightblue
2023-04-29 18:50:12,4.70350565717971,41.2880018301808,17.1700000762939,38.49753378951953,28.0194,A,lightblue
2023-04-29 18:50:18,4.7035082,41.2881587790085,17.173999786377,38.497533805764746,28.0184,A,lightblue
2023-04-29 18:50:24,4.70351056034227,41.2883152814985,17.1790008544922,38.49733450963718,28.0169,A,lightblue
2023-04-29 18:50:30,4.7035131595643,41.2884714045255,17.1849994659424,38.49733452577007,28.0154,A,lightblue
2023-04-29 18:50:36,4.70351592967853,41.288627482032,17.1879997253418,38.4969320841139,28.0144,A,lightblue
2023-04-29 18:50:42,4.70351935754278,41.2887835601873,17.1900005340576,38.49683244372699,28.0139,A,lightblue
2023-04-29 18:50:48,4.70352287501304,41.2889397758479,17.1919994354248,38.49612720027704,28.0128,A,lightblue
2023-04-29 18:50:54,4.70352554345085,41.2890957406731,17.1940002441406,38.49622687256261,28.0125,A,lightblue
2023-04-29 18:51:00,4.70352907472758,41.2892516208336,17.193000793457,38.49512300428119,28.0117,A,lightblue
2023-04-29 18:51:06,4.70353374359808,41.2894072669377,17.193000793457,38.49431810412856,28.0111,A,lightblue
2023-04-29 18:51:12,4.7035379615864,41.2895632918131,17.193000793457,38.49491988974274,28.0116,A,lightblue
2023-04-29 18:51:18,4.70354202965269,41.289719293349,17.1940002441406,38.493816021266944,28.0105,A,lightblue
2023-04-29 18:51:24,4.70354574332148,41.2898750721177,17.193000793457,38.49462095237303,28.0113,A,lightblue
2023-04-29 18:51:30,4.70354847428722,41.2900310286696,17.193000793457,38.49452131223861,28.0114,A,lightblue
2023-04-29 18:51:36,4.70355088671161,41.2901869158647,17.1919994354248,38.4941188706958,28.0113,A,lightblue
2023-04-29 18:51:42,4.70355254297562,41.2903426736625,17.1919994354248,38.49502345878688,28.0121,A,lightblue
2023-04-29 18:51:48,4.70355433035265,41.2904988406802,17.1900005340576,38.49441787218865,28.012,A,lightblue
2023-04-29 18:51:54,4.70355587297396,41.2906549433077,17.1889991760254,38.49522280416453,28.0128,A,lightblue
2023-04-29 18:52:00,4.7035566,41.2908113444636,17.1879997253418,38.4961273926841,28.0139,A,lightblue
2023-04-29 18:52:06,4.70355704351129,41.2909681129367,17.1870002746582,38.496127409713736,28.014,A,lightblue
2023-04-29 18:52:12,4.70355711339212,41.2911251023283,17.1860008239746,38.49522285527072,28.0135,A,lightblue
2023-04-29 18:52:18,4.70355651451526,41.2912821985009,17.1870002746582,38.49522287273555,28.0134,A,lightblue
2023-04-29 18:52:24,4.70355552640393,41.2914401007399,17.1879997253418,38.49562534815968,28.0133,A,lightblue
2023-04-29 18:52:30,4.70355661591494,41.2915975571259,17.1900005340576,38.49532256349286,28.0127,A,lightblue
2023-04-29 18:52:36,4.70355941358217,41.2917544917056,17.1919994354248,38.49572503735972,28.0125,A,lightblue
2023-04-29 18:52:42,4.70356270415573,41.2919117275654,17.1919994354248,38.49552574095315,28.0122,A,lightblue
2023-04-29 18:52:48,4.70356590149473,41.2920688275879,17.1919994354248,38.49462118532055,28.0116,A,lightblue
2023-04-29 18:52:54,4.70356877076203,41.2922259849127,17.1940002441406,38.49462120146213,28.0113,A,lightblue
2023-04-29 18:53:00,4.70357006946601,41.2923837305026,17.1949996948242,38.49462121827038,28.011,A,lightblue
2023-04-29 18:53:06,4.70357091565563,41.292541586617,17.1949996948242,38.494019465145406,28.0105,A,lightblue
2023-04-29 18:53:12,4.70357188583037,41.2926994866936,17.1949996948242,38.49361702437331,28.0102,A,lightblue
2023-04-29 18:53:18,4.70357234357183,41.2928578029641,17.1959991455078,38.49301143851603,28.0095,A,lightblue
2023-04-29 18:53:24,4.70357462928984,41.2930156775056,17.1979999542236,38.49301145495931,28.0089,A,lightblue
2023-04-29 18:53:30,4.70357777121124,41.2931732999418,17.1989994049072,38.49261284625389,28.0085,A,lightblue
2023-04-29 18:53:36,4.70358094760655,41.2933312275654,17.2000007629395,38.49221040463765,28.0078,A,lightblue
2023-04-29 18:53:42,4.70358510088966,41.2934887618702,17.201000213623,38.49160481727621,28.0072,A,lightblue
2023-04-29 18:53:48,4.70358862776946,41.2936466075597,17.2000007629395,38.49160483323988,28.0073,A,lightblue
2023-04-29 18:53:54,4.70359187369982,41.293804964188,17.201000213623,38.491604849367285,28.0072,A,lightblue
2023-04-29 18:54:00,4.70359431565563,41.293963186617,17.201000213623,38.49120624099449,28.0069,A,lightblue
2023-04-29 18:54:06,4.70359781327966,41.294120633198,17.2019996643066,38.49090345539941,28.0065,A,lightblue
2023-04-29 18:54:12,4.70360304719215,41.2942772705429,17.2029991149902,38.49050101285108,28.0059,A,lightblue
2023-04-29 18:54:18,4.7036083440816,41.2944334826521,17.2040004730225,38.49080382948268,28.0057,A,lightblue
2023-04-29 18:54:24,4.70361231271809,41.2945895613409,17.2059993743896,38.49009858583142,28.0049,A,lightblue
2023-04-29 18:54:30,4.70361572957488,41.2947458298233,17.2049999237061,38.48949683154118,28.0046,A,lightblue
2023-04-29 18:54:36,4.70361824298427,41.2949019329267,17.2049999237061,38.49040141935062,28.0052,A,lightblue
2023-04-29 18:54:42,4.70361908693629,41.2950585451852,17.2049999237061,38.48979966608399,28.0048,A,lightblue
2023-04-29 18:54:48,4.7036189,41.2952150230822,17.2040004730225,38.48999899571814,28.0052,A,lightblue
2023-04-29 18:54:54,4.70361755730085,41.2953716017779,17.2029991149902,38.489696211881856,28.0052,A,lightblue
2023-04-29 18:55:00,4.70361578669426,41.2955286569475,17.2019996643066,38.48899480346631,28.0049,A,lightblue
2023-04-29 18:55:06,4.70361542993774,41.2956852612707,17.2019996643066,38.4889948207815,28.005,A,lightblue
2023-04-29 18:55:12,4.7036155,41.2958421399056,17.2000007629395,38.4883930678389,28.0051,A,lightblue
2023-04-29 18:55:18,4.70361537259376,41.2959994617428,17.1979999542236,38.48899485526914,28.0059,A,lightblue
2023-04-29 18:55:24,4.70361627138399,41.2961572684974,17.1959991455078,38.48899487223489,28.0064,A,lightblue
2023-04-29 18:55:30,4.70361829074651,41.2963158184814,17.1949996948242,38.48879174352371,28.0066,A,lightblue
2023-04-29 18:55:36,4.70362178624502,41.2964745274658,17.1919994354248,38.48909456112088,28.0075,A,lightblue
2023-04-29 18:55:42,4.70362469853123,41.2966338441868,17.1909999847412,38.4888952650821,28.0075,A,lightblue
2023-04-29 18:55:48,4.7036264299119,41.2967940054632,17.1909999847412,38.4894970521127,28.0081,A,lightblue
2023-04-29 18:55:54,4.70362577125455,41.2969544583448,17.1900005340576,38.48839318591303,28.0073,A,lightblue
2023-04-29 18:56:00,4.70362350104569,41.297115588387,17.1909999847412,38.48939743231221,28.008,A,lightblue
2023-04-29 18:56:06,4.70362018408492,41.2972772594142,17.1900005340576,38.48949710751758,28.0082,A,lightblue
2023-04-29 18:56:12,4.70361724214625,41.2974389463943,17.1900005340576,38.48899501245404,28.0078,A,lightblue
2023-04-29 18:56:18,4.70361501465351,41.2976010644496,17.1900005340576,38.48929399968952,28.0082,A,lightblue
2023-04-29 18:56:24,4.70361352973039,41.2977635757353,17.1900005340576,38.48969647581398,28.0085,A,lightblue
2023-04-29 18:56:30,4.70361348624508,41.2979256999632,17.1840000152588,38.489497181215874,28.0096,A,lightblue
2023-04-29 18:56:36,4.70361251487824,41.2980882914375,17.1730003356934,38.4885926277661,28.0117,A,lightblue
2023-04-29 18:56:42,4.70361085287725,41.298251358783,17.1639995574951,38.488289844760885,28.0137,A,lightblue
2023-04-29 18:56:48,4.70360771220832,41.2984142630142,17.1580009460449,38.48889546689362,28.0157,A,lightblue
2023-04-29 18:56:54,4.70360302926383,41.2985774828159,17.1569995880127,38.48809057113384,28.0151,A,lightblue
2023-04-29 18:57:00,4.70359709180911,41.2987410597224,17.1599998474121,38.48809059135301,28.0146,A,lightblue
2023-04-29 18:57:06,4.70359113682404,41.2989047700164,17.1630001068115,38.48819026779334,28.0138,A,lightblue
2023-04-29 18:57:12,4.70358580068265,41.2990683733767,17.1650009155273,38.48819028778496,28.0133,A,lightblue
2023-04-29 18:57:18,4.70358112909967,41.2992321066725,17.1669998168945,38.48969664932715,28.014,A,lightblue
2023-04-29 18:57:24,4.7035787,41.299395779857,17.1700000762939,38.4907008960739,28.0141,A,lightblue
2023-04-29 18:57:30,4.70357765674792,41.2995587078169,17.1700000762939,38.49070091434682,28.014,A,lightblue
2023-04-29 18:57:36,4.70357785704166,41.2997218705843,17.1700000762939,38.49019881823762,28.0137,A,lightblue
2023-04-29 18:57:42,4.70357887096934,41.2998853259148,17.1669998168945,38.48949740944788,28.0138,A,lightblue
2023-04-29 18:57:48,4.70357997048553,41.3000485077732,17.1650009155273,38.48829005373236,28.0133,A,lightblue
2023-04-29 18:57:54,4.70358102747527,41.3002116152657,17.1630001068115,38.48728584335505,28.0131,A,lightblue
2023-04-29 18:58:00,4.7035822,41.3003748266952,17.1609992980957,38.4868834030762,28.0133,A,lightblue
2023-04-29 18:58:06,4.7035835448418,41.3005373815159,17.1590003967285,38.487186221922485,28.0141,A,lightblue
2023-04-29 18:58:12,4.70358522895282,41.300699648738,17.1560001373291,38.48658446894285,28.0143,A,lightblue
2023-04-29 18:58:18,4.70358685666146,41.3008619069887,17.1539993286133,38.48718625624941,28.0152,A,lightblue
2023-04-29 18:58:24,4.70358888529469,41.3010239294886,17.1520004272461,38.48688347171155,28.0157,A,lightblue
2023-04-29 18:58:30,4.70359034347672,41.3011858952375,17.1499996185303,38.48698697804938,28.0162,A,lightblue
2023-04-29 18:58:36,4.7035914,41.3013476002462,17.1480007171631,38.48778807791621,28.0171,A,lightblue
2023-04-29 18:58:42,4.70359277186794,41.3015091581191,17.1469993591309,38.48788775131207,28.0175,A,lightblue
2023-04-29 18:58:48,4.7035935569898,41.3016704697439,17.1439990997314,38.48799125783677,28.0183,A,lightblue
2023-04-29 18:58:54,4.70359321439431,41.3018316567684,17.1420001983643,38.48809093184944,28.0189,A,lightblue
2023-04-29 18:59:00,4.7035928,41.3019927595883,17.1389999389648,38.48758883574556,28.0193,A,lightblue
2023-04-29 18:59:06,4.70359262817525,41.3021536648719,17.1359996795654,38.4867839379935,28.0195,A,lightblue
2023-04-29 18:59:12,4.7035913878436,41.3023140715829,17.1299991607666,38.48758887153146,28.0214,A,lightblue
2023-04-29 18:59:18,4.70358839602557,41.3024750247281,17.1259994506836,38.48799134806751,28.0228,A,lightblue
2023-04-29 18:59:24,4.70358476696033,41.3026359487672,17.1219997406006,38.487385764043815,28.0233,A,lightblue
2023-04-29 18:59:30,4.70358024043533,41.302796650628,17.1200008392334,38.48778824114103,28.0241,A,lightblue
2023-04-29 18:59:36,4.70357652709529,41.3029572413891,17.117000579834,38.48768860397896,28.0246,A,lightblue
2023-04-29 18:59:42,4.703573384949,41.3031177837235,17.1149997711182,38.487489310391474,28.0251,A,lightblue
2023-04-29 18:59:48,4.70357121404868,41.3032784745014,17.1119995117188,38.48859321292333,28.0267,A,lightblue
2023-04-29 18:59:54,4.70357084188691,41.3034385290514,17.1089992523193,38.488593230622776,28.0274,A,lightblue
2023-04-29 19:00:00,4.7035709859686,41.3035986197924,17.1049995422363,38.48909536206494,28.0286,A,lightblue
2023-04-29 19:00:06,4.70357181375492,41.3037584137181,17.1030006408691,38.48869292154025,28.0289,A,lightblue
2023-04-29 19:00:12,4.70357234299291,41.3039178361148,17.0979995727539,38.48788802335306,28.0294,A,lightblue
2023-04-29 19:00:18,4.70357284313115,41.3040776297553,17.0960006713867,38.4886929561612,28.0305,A,lightblue
2023-04-29 19:00:24,4.70357247047698,41.3042379275488,17.0949993133545,38.48829051615135,28.0304,A,lightblue
2023-04-29 19:00:30,4.70357144331262,41.3043983644683,17.0939998626709,38.48869299188015,28.0313,A,lightblue
2023-04-29 19:00:36,4.70357067304307,41.3045586414857,17.0919990539551,38.48949792522991,28.0321,A,lightblue
2023-04-29 19:00:42,4.70357008491443,41.3047192785339,17.0909996032715,38.4886930276029,28.032,A,lightblue
2023-04-29 19:00:48,4.7035701,41.3048801827371,17.0890007019043,38.48829058751014,28.0319,A,lightblue
2023-04-29 19:00:54,4.70357055686891,41.305041073478,17.0900001525879,38.48969729059793,28.0329,A,lightblue
2023-04-29 19:01:00,4.7035729,41.3052018105262,17.0890007019043,38.48869307945371,28.0323,A,lightblue
2023-04-29 19:01:06,4.70357703079289,41.3053621452494,17.0879993438721,38.48939835473072,28.0331,A,lightblue
2023-04-29 19:01:12,4.7035823330394,41.305522462152,17.0860004425049,38.48889625634416,28.0332,A,lightblue
2023-04-29 19:01:18,4.70358728157034,41.3056824199199,17.0849990844727,38.489294896799954,28.0337,A,lightblue
2023-04-29 19:01:24,4.70359328332471,41.3058425175655,17.0830001831055,38.488995943455095,28.034,A,lightblue
2023-04-29 19:01:30,4.70359992664606,41.3060020634561,17.0830001831055,38.48788824139631,28.0333,A,lightblue
2023-04-29 19:01:36,4.70360505837238,41.306161554509,17.0799999237061,38.488191058459705,28.0341,A,lightblue
2023-04-29 19:01:42,4.70360855966824,41.3063214552366,17.0790004730225,38.48889633393191,28.035,A,lightblue
2023-04-29 19:01:48,4.70361091189739,41.3064810729414,17.0769996643066,38.4885935490022,28.0352,A,lightblue
2023-04-29 19:01:54,4.70361245730953,41.3066408983556,17.0750007629395,38.488593565941216,28.0357,A,lightblue
2023-04-29 19:02:00,4.70361335700709,41.3068011221006,17.0739994049072,38.48809146923048,28.0356,A,lightblue
2023-04-29 19:02:06,4.70361377060644,41.3069618591583,17.0729999542236,38.4878883413682,28.0357,A,lightblue
2023-04-29 19:02:12,4.70361377338876,41.3071227736999,17.0709991455078,38.48758939041148,28.0359,A,lightblue
2023-04-29 19:02:18,4.70361368489721,41.3072831337771,17.0690002441406,38.48859363591863,28.0371,A,lightblue
2023-04-29 19:02:24,4.7036132570762,41.3074437606539,17.0669994354248,38.48899611144191,28.0379,A,lightblue
2023-04-29 19:02:30,4.70361265685156,41.3076047206334,17.0659999847412,38.489095785530544,28.0383,A,lightblue
2023-04-29 19:02:36,4.70361201551757,41.3077651784039,17.0650005340576,38.488593689435206,28.0382,A,lightblue
2023-04-29 19:02:42,4.70361204246586,41.3079257383833,17.0639991760254,38.48889650857498,28.0387,A,lightblue
2023-04-29 19:02:48,4.70361328572664,41.3080861445069,17.0620002746582,38.48929515050325,28.0393,A,lightblue
2023-04-29 19:02:54,4.70361451384142,41.3082465452494,17.0620002746582,38.48939865676067,28.0394,A,lightblue
2023-04-29 19:03:00,4.70361653882842,41.3084067083984,17.0620002746582,38.48889655960985,28.039,A,lightblue
2023-04-29 19:03:06,4.70361979798689,41.3085666809321,17.0620002746582,38.488394461964425,28.0386,A,lightblue
2023-04-29 19:03:12,4.70362267221345,41.3087265521941,17.0639991760254,38.49000047643262,28.0396,A,lightblue
2023-04-29 19:03:18,4.70362588087079,41.3088861568477,17.0639991760254,38.49010014891281,28.0395,A,lightblue
2023-04-29 19:03:24,4.7036288562986,41.3090461052878,17.0659999847412,38.489398738968106,28.0384,A,lightblue
2023-04-29 19:03:30,4.70363201509438,41.3092058860398,17.068000793457,38.48909595374487,28.0377,A,lightblue
2023-04-29 19:03:36,4.70363494246586,41.3093655808492,17.0690002441406,38.48949842788164,28.0377,A,lightblue
2023-04-29 19:03:42,4.70363889883355,41.3095250983653,17.07200050354,38.489195642323466,28.0369,A,lightblue
2023-04-29 19:03:48,4.70364411539644,41.3096841590908,17.0769996643066,38.48859388762321,28.0352,A,lightblue
2023-04-29 19:03:54,4.70364849768457,41.3098435120136,17.0799999237061,38.488896704962,28.0347,A,lightblue
2023-04-29 19:04:00,4.70365314124745,41.3100029038217,17.0809993743896,38.48909603307128,28.0347,A,lightblue
2023-04-29 19:04:06,4.70365687221355,41.3101624383081,17.0809993743896,38.48869359139776,28.0343,A,lightblue
2023-04-29 19:04:12,4.70365952695693,41.3103221838047,17.0830001831055,38.48899640944244,28.034,A,lightblue
2023-04-29 19:04:18,4.70366132840843,41.310482671153,17.0860004425049,38.488593968612925,28.033,A,lightblue
2023-04-29 19:04:24,4.70366187068424,41.3106432953127,17.0879993438721,38.488793298430274,28.0326,A,lightblue
2023-04-29 19:04:30,4.70366155770696,41.3108038922417,17.0900001525879,38.48889680530058,28.0322,A,lightblue
2023-04-29 19:04:36,4.70366204260413,41.310964717907,17.0930004119873,38.48879333362193,28.0314,A,lightblue
2023-04-29 19:04:42,4.70366252802821,41.3111257651031,17.0949993133545,38.487789123207456,28.0301,A,lightblue
2023-04-29 19:04:48,4.70366173127705,41.311286488799,17.0979995727539,38.48829125508989,28.0299,A,lightblue
2023-04-29 19:04:54,4.7036601,41.3114479047231,17.1000003814697,38.48859407496212,28.0296,A,lightblue
2023-04-29 19:05:00,4.70365814323482,41.3116096116391,17.1009998321533,38.48819163570605,28.0291,A,lightblue
2023-04-29 19:05:06,4.7036560419388,41.3117713557643,17.1019992828369,38.48869376820159,28.0291,A,lightblue
2023-04-29 19:05:12,4.70365514219805,41.3119327934739,17.1060009002686,38.4885941300516,28.0282,A,lightblue
2023-04-29 19:05:18,4.70365501517189,41.3120941517947,17.1119995117188,38.48788888851367,28.0261,A,lightblue
2023-04-29 19:05:24,4.70365397156554,41.3122558019125,17.121000289917,38.48768959423813,28.0238,A,lightblue
2023-04-29 19:05:30,4.70365262854672,41.3124175730968,17.1280002593994,38.48849452798827,28.0228,A,lightblue
2023-04-29 19:05:36,4.70365002802821,41.3125796080961,17.1340007781982,38.48839489055573,28.0212,A,lightblue
2023-04-29 19:05:42,4.70364703127695,41.3127417466254,17.1380004882812,38.488594221897465,28.0203,A,lightblue
2023-04-29 19:05:48,4.70364340322282,41.3129043047231,17.1439990997314,38.4884945849163,28.0188,A,lightblue
2023-04-29 19:05:54,4.70363924375307,41.3130669738196,17.1459999084473,38.48799249040492,28.0178,A,lightblue
2023-04-29 19:06:00,4.70363501368558,41.3132296752802,17.1459999084473,38.48768970833134,28.0177,A,lightblue
2023-04-29 19:06:06,4.70363007024375,41.3133923463943,17.1480007171631,38.48668550016952,28.0164,A,lightblue
2023-04-29 19:06:12,4.70362472679306,41.3135553011171,17.1509990692139,38.48788906040166,28.0165,A,lightblue
2023-04-29 19:06:18,4.70361877015727,41.3137184917223,17.1539993286133,38.48759011197429,28.0156,A,lightblue
2023-04-29 19:06:24,4.70361332470223,41.3138816392355,17.1590003967285,38.486685560259694,28.0138,A,lightblue
2023-04-29 19:06:30,4.70360772137536,41.3140452221045,17.1630001068115,38.48668558035123,28.0127,A,lightblue
2023-04-29 19:06:36,4.7036029563333,41.3142086135427,17.1690006256104,38.488092285751264,28.0124,A,lightblue
2023-04-29 19:06:42,4.7035988849922,41.3143722394261,17.1730003356934,38.48859441921273,28.0116,A,lightblue
2023-04-29 19:06:48,4.70359509923091,41.3145356870274,17.17799949646,38.48879375100194,28.0107,A,lightblue
2023-04-29 19:06:54,4.703591884949,41.3146995987745,17.1849994659424,38.48799268764919,28.0083,A,lightblue
2023-04-29 19:07:00,4.70358741399676,41.3148639516542,17.1940002441406,38.488395165140034,28.0064,A,lightblue
2023-04-29 19:07:06,4.70358238688454,41.3150285161364,17.19700050354,38.4875902696221,28.005,A,lightblue
2023-04-29 19:07:12,4.70357708729901,41.3151931921227,17.1979999542236,38.488494861419625,28.0056,A,lightblue
2023-04-29 19:07:18,4.70357194437522,41.3153582161359,17.1979999542236,38.48829173615373,28.0054,A,lightblue
2023-04-29 19:07:24,4.70356670328311,41.3155231567351,17.1959991455078,38.48829175625623,28.0058,A,lightblue
2023-04-29 19:07:30,4.70356196255389,41.3156886418908,17.1940002441406,38.487690006067965,28.0058,A,lightblue
